created,sentiment.compound,sentiment.neg,sentiment.neu,sentiment.pos,tweet_text,user
2018-06-24 09:40:32,0.0,0.0,1.0,0.0,RT @NYTFashion: Now THAT'S what I call sustainable fashion https://t.co/R4GH37YfpO,nytimes
2018-06-24 09:24:15,0.0,0.0,1.0,0.0,“We’ve seen more nonstate armed groups emerge in the last 7 years than in the previous 70 years” https://t.co/VZDCzdUeGn,nytimes
2018-06-24 09:07:35,0.0,0.0,1.0,0.0,Michael Jackson’s estate is developing a Broadway-bound bio-musical https://t.co/PsdtC7XUex,nytimes
2018-06-24 08:50:06,0.0,0.0,1.0,0.0,The Final Hours of the Iceman’s Tools https://t.co/mHvUecy4Al,nytimes
2018-06-24 08:41:49,0.2263,0.0,0.84,0.16,Instagram will now allow videos up to an hour long https://t.co/AFIYEcBvxJ,nytimes
2018-06-24 08:25:10,0.0,0.0,1.0,0.0,Jacinda Ardern is the first world leader in almost 3 decades to give birth while in office https://t.co/0kGjBzZjSv,nytimes
2018-06-24 08:08:21,0.296,0.0,0.784,0.216,"Nina Simone's childhood home is now a National Treasure
https://t.co/U51a577uKM",nytimes
2018-06-24 07:51:30,-0.34,0.211,0.789,0.0,"“And Italian Roma?"" Unfortunately we have to keep them."" https://t.co/EktnnC1d9h",nytimes
2018-06-24 07:34:48,-0.3291,0.15,0.85,0.0,"The Warped Tour has showcased female stars over the years, including No Doubt, Katy Perry and Paramore, but its gen… https://t.co/9yscZYH4rA",nytimes
2018-06-24 07:18:19,-0.34,0.145,0.855,0.0,RT @nytimesworld: Tens of thousands of anti-Brexit protesters gathered in London to demand citizens have a say in the final Brexit deal  ht…,nytimes
2018-06-24 07:01:39,0.4404,0.0,0.838,0.162,Why train travel is a good way to go when you're bringing your dog along https://t.co/BX4yEWnI1x https://t.co/bEXighUTO1,nytimes
2018-06-24 06:28:12,0.2023,0.0,0.833,0.167,How Apple’s Tim Cook became tech’s top diplomat https://t.co/fVIKblQtdX https://t.co/3OnD0OH5Sy,nytimes
2018-06-24 06:11:35,0.0,0.0,1.0,0.0,"The World Cup fans descended on Volgograd, Russia. Then the bugs descended on them. https://t.co/6ozvd28Mtf",nytimes
2018-06-24 05:54:46,-0.5994,0.157,0.843,0.0,RT @Neil_Irwin: What does a trade war with China mean in practical terms? It depends a lot on the microeconomics of each particular product…,nytimes
2018-06-24 05:38:12,-0.5574,0.135,0.865,0.0,"RT @nytimesworld: Kim Jong-pil, who died Saturday at 92, was the last of the “Three Kims” who dominated South Korean politics for decades h…",nytimes
2018-06-24 05:21:30,0.25,0.0,0.875,0.125,The current system favors low-risk research and proposals by older scientists and white men https://t.co/wC26bswhk3,nytimes
2018-06-24 05:05:00,0.0,0.0,1.0,0.0,Astronomers have discovered thousands of exoplanets circling other stars within our galaxy. Is life only possible o… https://t.co/v4wzfQLnrg,nytimes
2018-06-24 04:49:02,0.7096,0.0,0.763,0.237,Few primary care doctors are willing to do what Nicole Gastala does: treat patients who are addicted to opioid pain… https://t.co/Km6d1PJMmE,nytimes
2018-06-24 04:39:03,0.8109,0.0,0.731,0.269,"""YES WE ALL CARE. Y-DON’T-U.""

See some of the messages that people are painting and taping on their jackets in res… https://t.co/kMHsVfe0LQ",nytimes
2018-06-24 04:28:04,0.2023,0.0,0.899,0.101,"""I hoped I would experience this one day. But I never thought it would happen in my lifetime."" https://t.co/gsYGXOMLUz",nytimes
2018-06-24 04:21:07,0.296,0.0,0.804,0.196,U.S. Government Reunites 522 Children Removed Under 'Zero Tolerance' https://t.co/VobVBA1VAL,nytimes
2018-06-24 04:16:05,0.0,0.0,1.0,0.0,Elizabeth Warren denounced President Trump's policies in Reno. Hours later he responded in Las Vegas with a slur. S… https://t.co/FpisO0R6E5,nytimes
2018-06-24 04:01:47,0.3182,0.0,0.897,0.103,"-Men’s earnings increase by 6% when they become fathers
-A woman's hourly wages decrease by 4% with each child

(Th… https://t.co/KSiQWRXymq",nytimes
2018-06-24 03:44:01,-0.1531,0.195,0.678,0.127,"""The kingdom has fallen. The park is gone. Welcome to the petting zoo,"" our critic A.O. Scott writes. https://t.co/KVReZSg6le",nytimes
2018-06-24 03:27:19,-0.296,0.104,0.896,0.0,"For the past 3 years, she hasn’t been able to keep anything down. There’s no evidence of a parasitic infection, and… https://t.co/WqpPLPiIIX",nytimes
2018-06-24 03:08:10,-0.4404,0.182,0.818,0.0,Elizabeth Warren Condemned Trump in Reno. He Answered in Las Vegas With a Slur. https://t.co/imWIdFqGjF,nytimes
2018-06-24 03:05:46,0.6369,0.0,0.769,0.231,"This year’s list of the World’s 50 Best Restaurants was revealed in Bilbao, Spain https://t.co/1bS05P4lal",nytimes
2018-06-24 02:49:19,-0.128,0.092,0.837,0.072,"Scientists are desperate to solve the puzzle. If the answer isn’t found soon, then 32 years of work to end the scou… https://t.co/5k602GHJbr",nytimes
2018-06-24 02:33:03,-0.6429,0.236,0.764,0.0,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool.” Meet the grandmas of Instagram. https://t.co/dUtRWwRlvP",nytimes
2018-06-24 02:14:10,0.0,0.0,1.0,0.0,"New Zealand’s Leader, Jacinda Ardern, Introduces Baby Daughter https://t.co/nqmEnV1Nbp",nytimes
2018-06-24 02:05:04,0.0,0.0,1.0,0.0,"The giant sequoias of Yosemite, a “forest masterpiece,” are open for visitors again after a renovation to add walki… https://t.co/6G0a6KaLm7",nytimes
2018-06-24 01:47:23,0.4019,0.0,0.876,0.124,"RT @patrickhealynyt: Add it up: These maps &amp; data points show Alabama’s constant determination to make voting harder for African-Americans,…",nytimes
2018-06-24 01:28:31,-0.3612,0.111,0.889,0.0,RT @randyNYT: How New York Times editor ⁦@apchavira⁩ got the Mexican soccer team to fix spelling mistakes on their jerseys. https://t.co/hS…,nytimes
2018-06-24 01:09:39,0.0772,0.221,0.534,0.244,Iraqi Political Alliance Unites a U.S. Friend and Foe https://t.co/BEJEUXqswH,nytimes
2018-06-24 01:02:43,0.0,0.0,1.0,0.0,"RT @nytimesworld: “During the last few years, I discovered that I have rights that have been usurped for a very long time” https://t.co/t3q…",nytimes
2018-06-24 00:43:32,0.25,0.117,0.721,0.162,The Koch brothers are waging a sophisticated fight against public transit initiatives across the U.S. And they are… https://t.co/Uvk8ReTMlz,nytimes
2018-06-24 00:27:37,-0.3252,0.206,0.794,0.0,This summery recipe from Jacques Pépin couldn't be easier https://t.co/ljldp9UFUX,nytimes
2018-06-24 00:11:05,0.0,0.0,1.0,0.0,"RT @anniecorreal: Here’s what we know so far about the separated children in New York. They could represent about a third of the 2,300 chil…",nytimes
